977 312.541 31.6683 AGB*
978 286.478 22.8179 AGB*
979 284.526 25.1484 AGB*
981 77.5507 -65.326 AGB*
984 72.8391 -66.1591 AGB*
993 280.23 19.0452 AGB*
995 303.321 23.3723 AGB*
1002 359.666 70.9134 AGB*
1004 284.767 8.31424 AGB*
1006 302.664 -0.94485 AGB*
1007 313.654 55.4642 AGB*
1008 273.672 22.4669 AGB*
1013 290.56 18.5401 AGB*
1014 19.5133 63.9293 AGB*
1016 264.238 -3.98286 AGB*
1020 297.331 10.2592 AGB*
1021 289.217 19.8585 AGB*
1022 81.567 -66.1164 AGB*
1024 284.847 8.17351 AGB*
1027 75.408 -71.3534 AGB*
1032 28.5626 70.4041 AGB*
1034 299.503 -2.69893 AGB*
1035 282.478 22.1961 AGB*
1037 245.894 -23.1463 AGB*
1038 38.5939 55.0569 AGB*
1039 218.39 -60.8305 AGB*
1040 292.665 18.8351 AGB*
1041 70.3907 50.9251 AGB*
1042 57.3276 67.5645 AGB*
1043 272.495 -3.98299 AGB*
1044 305.896 22.4599 AGB*
1050 309.525 40.8935 AGB*
1051 81.5928 -70.692 AGB*
1055 355.379 59.5055 AGB*
1056 272.285 -1.51111 AGB*
1057 292.978 32.3808 AGB*
1058 51.5238 47.9063 AGB*
1061 287.524 37.5084 AGB*
1062 286.937 3.37442 AGB*
1063 347.871 58.3456 AGB*
1067 81.274 -70.1697 AGB*
1068 237.604 82.1692 AGB*
1071 278.248 2.72933 AGB*
1073 83.222 -72.6938 AGB*
1074 267.014 12.0889 AGB*
1076 313.017 71.6748 AGB*
1082 4.82524 66.5673 AGB*
1083 262.927 -2.85959 AGB*
1086 276.87 17.4136 AGB*
1090 349.021 57.0991 AGB*
1093 64.2312 47.2647 AGB*
1094 284.916 -4.91756 AGB*
1095 89.9974 -67.6991 AGB*
1099 38.8327 56.6601 AGB*
1100 356.947 66.7905 AGB*
1102 266.132 -29.2866 AGB*
1103 287.36 11.6944 AGB*
1110 308.606 54.9443 AGB*
1111 75.6851 -71.659 AGB*
1112 307.848 11.0542 AGB*
1113 303.646 7.80826 AGB*
1115 249.567 -2.70522 AGB*
1117 81.1715 -69.8854 AGB*
1119 271.893 36.815 AGB*
1121 311.344 32.6799 AGB*
1122 87.6457 -66.3974 AGB*
1123 158.691 -17.8841 AGB*
1124 265.867 -29.295 AGB*
1125 217.882 -60.2671 AGB*
1130 52.0666 65.0524 AGB*
1131 278.599 -44.4562 AGB*
1133 100.093 36.4939 AGB*
1134 296.519 16.7571 AGB*
1138 292.815 6.97305 AGB*
1140 298.012 22.1921 AGB*
1142 97.3339 -21.0249 AGB*
1143 307.664 25.805 AGB*
1147 282.294 27.3943 AGB*
1148 84.4444 -71.2173 AGB*
1150 268.16 -0.08432 AGB*
1151 78.4391 -69.099 AGB*
1153 76.9097 -69.7359 AGB*
1155 320.984 55.6536 AGB*
1156 292.847 18.7125 AGB*
1159 285.688 7.89434 AGB*
1161 163.848 49.1693 AGB*
1163 308.771 19.6112 AGB*
1164 75.5077 33.9284 AGB*
1167 285.044 7.59404 AGB*
1168 305.767 46.7915 AGB*
1169 272.186 -4.92874 AGB*
1172 316.088 26.0917 AGB*
1179 33.667 62.4406 AGB*
1181 304.698 56.3369 AGB*
1182 63.248 56.0197 AGB*
1186 298.016 50.505 AGB*
1187 281.311 16.8305 AGB*
1190 302.624 28.0649 AGB*
1192 266.132 -29.1057 AGB*
1193 34.0998 66.2257 AGB*
1194 14.4576 65.2573 AGB*
1196 328.561 55.1874 AGB*
1199 40.6454 56.8556 AGB*
1200 69.3448 -68.4176 AGB*
1201 66.528 48.3381 AGB*
1202 278.024 14.5169 AGB*
1203 349.479 37.1173 AGB*
1204 311.618 47.4239 AGB*
1205 27.1862 69.3275 AGB*
1207 100.084 -17.8561 AGB*
1208 11.7231 65.6154 AGB*
1209 285.009 -30.5929 AGB*
1210 294.646 -4.48707 AGB*
1211 309.102 51.9878 AGB*
1212 304.998 53.9628 AGB*
1225 92.1503 64.1327 AGB*
1226 288.433 29.8392 AGB*
1228 284.564 -3.00114 AGB*
1230 105.27 4.55692 AGB*
1231 84.0401 -67.0648 AGB*
1233 281.724 19.1854 AGB*
1235 79.1896 -67.7265 AGB*
1236 169.225 -37.6351 AGB*
1238 290.473 3.15828 AGB*
1239 83.8 -71.3336 AGB*
1240 268.448 1.93248 AGB*
1241 12.6277 -72.8583 AGB*
1248 111.212 -12.1814 AGB*
1250 335.11 71.3051 AGB*
1255 287.455 -26.4487 AGB*
1256 303.903 6.49988 AGB*
1259 82.0649 -67.3386 AGB*
1267 321.566 21.3236 AGB*
1268 73.3116 -69.2049 AGB*
1270 79.5499 -67.2985 AGB*
1272 76.2237 -65.9438 AGB*
1273 280.121 3.97035 AGB*
1277 46.7815 53.3263 AGB*
1278 303.954 -2.95076 AGB*
1280 277.37 2.32227 AGB*
1282 83.624 -67.5072 AGB*
1283 272.641 17.1175 AGB*
1284 345.921 72.1589 AGB*
1285 81.2563 -72.5636 AGB*
1288 305.578 36.3379 AGB*
1290 87.9132 -70.2894 AGB*
1295 319.414 31.6296 AGB*
1296 272.865 -0.127377 AGB*
1297 91.8029 -67.6697 AGB*
1303 90.977 -67.068 AGB*
1304 302.997 22.9408 AGB*
1306 218.35 -60.803 AGB*
1307 277.969 11.6396 AGB*
1309 34.4176 57.6664 AGB*
1310 319.159 62.2534 AGB*
1311 287.202 3.61642 AGB*
1312 81.7928 -69.6074 AGB*
1313 336.038 71.4632 AGB*
1314 83.5666 -70.3813 AGB*
1316 159.351 -35.0652 AGB*
1318 321.056 44.7993 AGB*
1322 83.6427 15.7429 AGB*
1323 292.81 -3.46735 AGB*
1324 272.088 9.71807 AGB*
1325 85.2664 30.4806 AGB*
1328 298.461 9.5139 AGB*
1329 85.9033 7.4464 AGB*
1333 79.8337 -69.839 AGB*
1335 91.1467 -67.7824 AGB*
1337 279.039 12.6359 AGB*
1340 279.267 -1.11783 AGB*
1341 261.052 -5.83493 AGB*
1343 107.017 0.472482 AGB*
1344 102.442 49.7319 AGB*
1345 46.778 50.0123 AGB*
1346 297.27 14.809 AGB*
1351 27.9137 64.2315 AGB*
1354 68.0647 42.604 AGB*
1356 18.3905 63.3301 AGB*
1357 80.5802 -69.3876 AGB*
1359 12.327 65.473 AGB*
1364 88.4459 -70.1986 AGB*
1365 75.974 -64.5408 AGB*
1368 303.974 27.3934 AGB*
1369 4.89906 70.215 AGB*
1370 20.8354 51.106 AGB*
1374 279.603 65.612 AGB*
1377 342.293 70.595 AGB*
1383 298.278 27.017 AGB*
1388 300.624 49.4498 AGB*
1392 331.731 40.7833 AGB*
1399 323.423 56.2663 AGB*
1401 85.0035 19.4467 AGB*
1402 283.552 -4.11796 AGB*
1403 285.737 2.63561 AGB*
1405 294.491 4.19186 AGB*
1407 293.607 44.3495 AGB*
1411 294.186 42.9333 AGB*
1413 288.861 37.1968 AGB*
1420 265.814 -29.4164 AGB*
1426 311.973 39.22 AGB*
1427 10.166 63.3634 AGB*
1432 82.3237 -67.0429 AGB*
1434 292.622 -1.85518 AGB*
1435 327.473 54.1205 AGB*
1441 76.5633 -72.1158 AGB*
1444 103.069 17.2612 AGB*
1446 305.124 33.5844 AGB*
1448 263.264 -2.10817 AGB*
1450 288.448 13.0738 AGB*
1454 287.051 14.0096 AGB*
1455 267.916 -4.55117 AGB*
1459 307.084 34.6508 AGB*
1464 293.757 20.9316 AGB*
1465 14.7959 58.0301 AGB*
1466 309.945 -15.898 AGB*
1469 73.0841 -68.725 AGB*
1470 286.873 17.1587 AGB*
1472 23.1035 66.8262 AGB*
1473 289.663 33.7626 AGB*
1474 310.532 41.5142 AGB*
1482 310.192 8.28218 AGB*
1487 103.943 4.11549 AGB*
1489 12.5299 -73.5237 AGB*
1491 54.9103 52.248 AGB*
1495 69.7755 45.36 AGB*
1497 82.2161 -65.6984 AGB*
1499 297.923 17.2016 AGB*
1502 80.7248 -72.9656 AGB*
1503 274.23 16.6478 AGB*
1505 280.849 31.7216 AGB*
1508 12.3576 -73.201 AGB*
1513 80.8241 -66.9521 AGB*
1516 338.032 67.8335 AGB*
1519 71.4253 -70.0647 AGB*
1526 15.4246 70.6749 AGB*
1528 81.1611 -70.3992 AGB*
1529 306.89 9.66611 AGB*
1530 281.949 0.8532 AGB*
1536 262.722 -33.6728 AGB*
1538 77.3502 -72.227 AGB*
1539 85.5653 -68.4535 AGB*
1540 93.0941 2.3924 AGB*
1542 79.1308 -71.9356 AGB*
1544 277.566 7.11982 AGB*
1547 315.657 18.7644 AGB*
1548 282.677 7.12413 AGB*
1549 93.6649 61.3116 AGB*
1551 271.607 -1.7619 AGB*
1561 13.6126 43.927 AGB*
1562 266.126 -29.121 AGB*
1567 288.275 22.2082 AGB*
1569 291.078 7.19801 AGB*
1572 206.697 -46.603 AGB*
1574 61.902 54.6868 AGB*
1575 276.742 -5.29318 AGB*
1576 209.377 -35.899 AGB*
1578 318.618 48.1131 AGB*
1579 342.982 61.5978 AGB*
1580 218.212 -60.4856 AGB*
1585 323.9 36.7727 AGB*
1589 284.434 13.6875 AGB*
1591 329.391 64.953 AGB*
1593 158.231 12.8584 AGB*
1595 342.538 52.7764 AGB*
1596 291.315 18.9238 AGB*
1600 282.179 14.6843 AGB*
1605 286.513 26.6154 AGB*
1606 78.2128 -69.6306 AGB*
1607 34.0301 68.0749 AGB*
1609 350.921 61.8647 AGB*
1610 297.211 -30.9755 AGB*
1614 79.5482 -66.1623 AGB*
1617 293.265 49.5972 AGB*
1620 315.382 27.4751 AGB*
1621 267.868 35.5632 AGB*
1623 218.114 -60.7606 AGB*
1627 263.171 -4.68832 AGB*
1630 62.4017 25.8087 AGB*
1632 278.019 18.7571 AGB*
1633 305.755 25.1387 AGB*
1635 287.824 19.5984 AGB*
1636 317.363 -71.6539 AGB*
1639 13.0539 -73.1481 AGB*
1644 251.122 -24.2655 AGB*
1645 284.002 18.4163 AGB*
1647 280.852 -46.3185 AGB*
1652 344.648 64.3869 AGB*
1653 311.33 40.6698 AGB*
1655 292.573 20.9891 AGB*
1656 334.153 38.2569 AGB*
1659 194.089 -8.18731 AGB*
1662 129.958 -40.2637 AGB*
1663 316.184 41.6111 AGB*
1670 74.6598 10.7615 AGB*
1673 310.12 -12.2045 AGB*
1675 106.377 15.7781 AGB*
1676 284.107 12.3852 AGB*
1677 22.2487 69.1127 AGB*
1678 298.248 -3.47969 AGB*
1679 39.1876 37.675 AGB*
1681 218.436 -60.9376 AGB*
1682 79.5075 -65.9867 AGB*
1686 109.507 20.447 AGB*
1687 300.071 -27.0937 AGB*
1689 97.8808 -5.19624 AGB*
1690 75.7568 69.2757 AGB*
1692 80.8713 62.4967 AGB*
1697 58.6073 60.6555 AGB*
1701 279.697 74.102 AGB*
1703 293.55 -4.81288 AGB*
1708 291.923 -32.5476 AGB*
1709 285.137 3.02018 AGB*
1711 283.184 -31.3542 AGB*
1714 17.2602 57.0253 AGB*
1715 255.219 -2.47664 AGB*
1717 289.231 -32.808 AGB*
1721 302.463 17.0504 AGB*
1724 322.897 27.6374 AGB*
1725 277.723 22.0309 AGB*
1726 23.3412 67.3029 AGB*
1729 101.627 47.4724 AGB*
1730 322.875 35.4627 AGB*
1731 269.141 -5.29497 AGB*
1735 266.114 -29.635 AGB*
1736 82.0169 -69.8857 AGB*
1739 81.8097 51.5966 AGB*
1745 309.222 41.2503 AGB*
1748 98.9688 -3.13758 AGB*
1750 266.417 -29.2673 AGB*
1755 13.3102 66.8087 AGB*
1760 68.3621 30.9355 AGB*
1761 352.744 63.1429 AGB*
1762 287.559 11.4025 AGB*
1766 71.2699 51.417 AGB*
1767 316.651 42.8546 AGB*
1770 83.2334 -70.7053 AGB*
1771 286.53 7.39838 AGB*
1772 265.614 -29.905 AGB*
1777 294.432 -24.2556 AGB*
1780 292.094 10.0807 AGB*
1784 332.466 50.6135 AGB*
1787 297.226 29.8878 AGB*
1788 313.46 13.3702 AGB*
1789 25.0752 70.3095 AGB*
1791 95.5826 7.01705 AGB*
1793 282.963 9.34124 AGB*
1795 283.859 25.6361 AGB*
1797 273.539 24.9452 AGB*
1802 218.058 -60.5249 AGB*
1803 84.5708 -67.6499 AGB*
1804 279.081 3.70895 AGB*
1807 85.3393 -66.5059 AGB*
1810 85.3519 -69.3032 AGB*
1814 307.196 2.98363 AGB*
1816 3.13327 69.8211 AGB*
1817 91.7834 32.9405 AGB*
1818 313.561 41.3064 AGB*
1819 80.3166 -69.0621 AGB*
1820 301.171 56.211 AGB*
1822 317.68 61.9719 AGB*
1824 89.6368 40.2626 AGB*
1827 217.999 -60.4796 AGB*
1828 289.225 43.5034 AGB*
1836 92.3483 23.34 AGB*
1837 317.866 24.3807 AGB*
1841 291.763 20.6188 AGB*
1845 280.392 -2.41272 AGB*
1846 319.453 36.4824 AGB*
1847 74.0097 -65.6169 AGB*
1849 305.938 12.2553 AGB*
1850 316.712 38.0295 AGB*
1855 93.664 37.6098 AGB*
1857 79.5377 -65.0032 AGB*
1858 101.543 11.5965 AGB*
1859 321.615 21.8885 AGB*
1862 316.246 11.4902 AGB*
1864 302.92 24.3522 AGB*
1865 281.715 -28.7636 AGB*
1867 275.544 -5.09392 AGB*
1874 312.146 44.4574 AGB*
1877 4.674 66.1127 AGB*
1879 278.182 -4.12284 AGB*
1884 295.831 -7.78798 AGB*
1887 288.51 2.73002 AGB*
1889 111.741 27.0541 AGB*
1892 83.7641 -66.5009 AGB*
1894 292.274 9.66768 AGB*
1895 340.34 63.1548 AGB*
1897 299.268 58.2543 AGB*
1898 88.8434 20.2612 AGB*
1900 316.178 67.0554 AGB*
1901 282.344 5.78353 AGB*
1904 278.44 4.17936 AGB*
1905 218.166 -60.431 AGB*
1910 279.109 5.09425 AGB*
1911 308.384 13.9917 AGB*
1916 283.82 17.6795 AGB*
1924 312.757 26.8204 AGB*
1927 218.172 -60.4389 AGB*
1928 326.387 64.8264 AGB*
1929 292.696 -4.87539 AGB*
1932 265.745 -29.8334 AGB*
1938 297.246 -7.94749 AGB*
1942 307.706 29.3018 AGB*
1945 91.646 -67.6514 AGB*
1947 78.7534 -64.5027 AGB*
1948 90.5991 -66.7653 AGB*
1954 296.724 -10.5022 AGB*
1955 293.136 -12.8952 AGB*
1959 217.957 -60.2437 AGB*
1961 342.156 47.5319 AGB*
1963 91.348 21.741 AGB*
1970 218.159 -60.5204 AGB*
1973 80.9473 -64.9303 AGB*
1977 307.344 40.0936 AGB*
1978 280.178 10.0612 AGB*
1981 338.352 66.0343 AGB*
1983 278.422 14.0262 AGB*
1994 20.7636 64.3878 AGB*
1995 52.9056 47.7585 AGB*
1996 286.148 -31.2157 AGB*
1998 298.039 13.8542 AGB*
2000 322.621 58.2392 AGB*
2001 83.9156 -65.3324 AGB*
2003 283.231 73.7061 AGB*
2004 245.602 -24.8386 AGB*
2005 298.836 -3.05925 AGB*
2010 81.0855 -67.5353 AGB*
2016 70.818 -70.8979 AGB*
2020 275.694 13.5096 AGB*
2022 335.982 54.5772 AGB*
2023 280.757 17.2544 AGB*
2024 343.578 49.0029 AGB*
2026 307.384 52.4545 AGB*
2029 287.64 11.6124 AGB*
2032 123.127 81.3812 AGB*
2034 262.7 -0.4342 AGB*
2036 217.931 -60.2999 AGB*
2037 306.526 47.1131 AGB*
2039 133.364 -70.0592 AGB*
2042 280.24 -27.5729 AGB*
2043 302.628 23.9055 AGB*
2047 305.016 19.1316 AGB*
2049 126.231 37.1147 AGB*
2053 15.4748 67.0705 AGB*
2056 333.448 5.68683 AGB*
2057 266.445 -3.18918 AGB*
2058 282.965 -3.00428 AGB*
2059 84.1534 -70.7292 AGB*
2061 278.693 6.99733 AGB*
2062 275.871 29.0032 AGB*
2063 84.1006 -72.6924 AGB*
2066 76.05 -69.1907 AGB*
2067 330.156 36.9966 AGB*
2071 98.4922 36.9582 AGB*
2075 291.828 20.4492 AGB*
2076 41.6461 55.4548 AGB*
2080 289.973 3.6606 AGB*
2090 218.106 -60.7215 AGB*
2091 75.8935 -65.8077 AGB*
2092 303.766 29.0145 AGB*
2097 287.16 -6.26957 AGB*
2100 340.189 65.6168 AGB*
2103 290.166 21.4967 AGB*
2104 279.549 13.025 AGB*
2106 14.8928 65.3041 AGB*
2107 21.6512 69.6431 AGB*
2108 281.211 13.8834 AGB*
2112 77.4551 -69.3081 AGB*
2120 287.356 20.8782 AGB*
2122 294.88 -1.81613 AGB*
2132 285.93 22.6235 AGB*
2138 56.3203 30.7414 AGB*
2139 303.242 29.6365 AGB*
2141 38.7775 -59.5978 AGB*
2143 218.004 -60.3505 AGB*
2147 94.6262 -13.5628 AGB*
2149 80.1923 -69.5797 AGB*
2151 83.8426 -70.6585 AGB*
2152 121.091 45.9997 AGB*
2153 293.257 4.85832 AGB*
2154 222.13 44.9686 AGB*
2155 226.64 -40.3641 AGB*
2157 300.156 18.571 AGB*
2160 324.363 46.5974 AGB*
2161 78.9895 -70.5182 AGB*
2162 291.832 11.2629 AGB*
2165 330.513 49.1604 AGB*
2168 272.195 -2.61555 AGB*
2169 88.5141 53.5155 AGB*
2172 95.7337 15.0355 AGB*
2174 267.796 -4.31536 AGB*
2176 292.236 -1.40017 AGB*
2177 302.399 18.1074 AGB*
2179 81.1994 -65.3055 AGB*
2180 282.966 28.2133 AGB*
2181 83.3274 -66.0111 AGB*
2182 259.274 -8.0814 AGB*
2184 264.925 -3.51251 AGB*
2187 234.984 41.1814 AGB*
2196 81.7957 -69.5705 AGB*
2199 273.383 -2.1242 AGB*
2200 217.774 -60.1511 AGB*
2201 27.7593 72.0347 AGB*
2203 265.664 -29.7242 AGB*
2204 207.928 -45.4613 AGB*
2206 336.858 64.3398 AGB*
2208 357.877 43.2528 AGB*
2211 78.7604 -71.0037 AGB*
2213 284.784 26.5775 AGB*
2214 298.519 -9.85671 AGB*
2217 82.1557 -72.9879 AGB*
2218 282.796 -31.3657 AGB*
2222 319.482 47.6364 AGB*
2223 77.9995 -71.6069 AGB*
2224 6.38273 62.3201 AGB*
2226 290.039 10.3353 AGB*
2228 273.633 -3.54103 AGB*
2231 284.683 -29.9486 AGB*
2235 82.0023 -72.8367 AGB*
2237 13.3248 62.6032 AGB*
2239 72.421 -71.5693 AGB*
2243 218.157 -60.4175 AGB*
2244 268.167 1.64274 AGB*
2245 309.677 31.6207 AGB*
2247 74.3629 -66.7358 AGB*
2248 344.769 50.2895 AGB*
2249 87.1558 24.6631 AGB*
2251 281.453 20.7401 AGB*
2252 218.169 -60.4675 AGB*
2255 302.534 16.6802 AGB*
2261 75.0499 -67.6697 AGB*
2262 275.589 10.6605 AGB*
2263 49.1141 54.4828 AGB*
2266 293.055 -3.44384 AGB*
2270 58.0091 58.8346 AGB*
2274 89.9341 47.6169 AGB*
2275 71.7532 19.581 AGB*
2276 311.072 41.7884 AGB*
2278 88.7971 66.3888 AGB*
2280 98.7326 4.64644 AGB*
2283 267.109 10.1247 AGB*
2285 58.7262 29.9955 AGB*
2287 227.469 -75.9313 AGB*
2289 302.118 4.33841 AGB*
2290 131.18 -68.862 AGB*
2295 292.376 14.7515 AGB*
2297 293.202 20.6902 AGB*
2298 286.738 -34.2103 AGB*
2299 290.419 27.1113 AGB*
2301 292.853 19.674 AGB*
2305 78.8957 -65.1249 AGB*
2306 257.311 -7.08584 AGB*
2307 283.031 39.0922 AGB*
2309 268.304 -2.89531 AGB*
2312 78.6579 -68.3225 AGB*
2314 352.155 66.5315 AGB*
2316 298.781 43.0243 AGB*
2318 19.6986 66.8799 AGB*
2319 315.49 0.558186 AGB*
2320 301.817 -3.92464 AGB*
2322 77.6891 24.4536 AGB*
2324 120.88 5.03113 AGB*
2326 74.7545 -65.9751 AGB*
2328 33.6746 40.6579 AGB*
2333 280.808 13.7126 AGB*
2334 308.812 57.4292 AGB*
2335 296.219 20.5292 AGB*
2338 291.111 23.9294 AGB*
2340 73.5101 39.9507 AGB*
2341 293.434 19.7967 AGB*
2347 81.0296 -71.9614 AGB*
2349 274.899 18.6548 AGB*
2350 112.629 -2.76004 AGB*
2356 303.648 26.455 AGB*
2362 303.504 12.7919 AGB*
2363 275.311 -4.64801 AGB*
2367 113.468 12.2116 AGB*
2371 79.3623 -68.9163 AGB*
2376 64.0756 60.6738 AGB*
2377 84.0056 -66.633 AGB*
2380 84.2242 31.2183 AGB*
2382 319.069 39.4328 AGB*
2384 247.347 -24.2325 AGB*
2385 305.791 8.85756 AGB*
2388 304.46 29.3894 AGB*
2393 324.34 66.4467 AGB*
2396 281.634 -29.8968 AGB*
2399 301.998 65.0868 AGB*
2401 73.5291 30.0279 AGB*
2404 346.247 67.5271 AGB*
2406 217.814 -60.3045 AGB*
2407 296.398 -6.55529 AGB*
2409 316.298 44.092 AGB*
2411 305.131 59.028 AGB*
2412 24.7204 64.6733 AGB*
2414 324.798 40.8963 AGB*
2415 277.079 12.9274 AGB*
2417 19.982 73.2464 AGB*
2418 311.117 54.3091 AGB*
2420 316.437 39.3486 AGB*
2423 93.2369 16.5527 AGB*
2429 302.5 28.1359 AGB*
2430 269.458 6.80545 AGB*
2435 109.005 -12.6473 AGB*
2436 293.499 -12.7716 AGB*
2437 306.706 -8.26895 AGB*
2439 78.9324 -70.4449 AGB*
2442 269.391 10.7091 AGB*
2446 81.1528 -72.0647 AGB*
2449 270.691 -57.3532 AGB*
2451 75.0352 -65.4873 AGB*
2452 349.594 54.5998 AGB*
2456 287.153 11.6249 AGB*
2457 316.224 56.0367 AGB*
2468 317.92 53.9347 AGB*
2469 299.851 9.69726 AGB*
2470 46.1383 52.4305 AGB*
2472 83.042 57.259 AGB*
2476 278.199 35.3202 AGB*
2480 99.1638 -16.8647 AGB*
2481 80.1594 -72.8517 AGB*
2483 309.703 28.3213 AGB*
2488 109.506 24.7444 AGB*
2489 292.03 -9.14045 AGB*
2497 79.2481 -64.4506 AGB*
2499 310.65 17.4351 AGB*
2503 18.5577 69.6884 AGB*
2509 83.6084 -73.0399 AGB*
2512 75.0218 25.4167 AGB*
2513 82.3452 -70.1128 AGB*
2514 266.65 2.27388 AGB*
2516 88.116 -69.2361 AGB*
2517 78.1022 -67.6352 AGB*
2520 281.212 29.2546 AGB*
2522 272.479 -5.83839 AGB*
2523 76.469 -66.0135 AGB*
2524 253.582 -70.0361 AGB*
2527 81.0924 -66.1104 AGB*
2528 328.572 33.8781 AGB*
2529 281.186 3.66544 AGB*
2530 2.84103 69.1902 AGB*
2532 79.1668 -64.6536 AGB*
2533 12.5895 68.9571 AGB*
2538 289.052 33.1461 AGB*
2541 312.635 41.5833 AGB*
2542 47.406 57.7259 AGB*
2544 81.5964 -69.1889 AGB*
2548 266.682 -4.26404 AGB*
2549 281.273 -29.2659 AGB*
2550 82.1629 -67.3025 AGB*
2553 283.363 13.3713 AGB*
2555 82.323 -67.225 AGB*
2556 81.7035 -69.3931 AGB*
2557 265.764 -29.6338 AGB*
2560 296.47 18.473 AGB*
2561 300.985 1.10663 AGB*
2562 73.4432 -68.2703 AGB*
2564 39.5769 69.2695 AGB*
2567 101.544 -7.71858 AGB*
2569 72.6487 -70.8005 AGB*
2570 26.1114 68.8495 AGB*
2573 14.14 51.2797 AGB*
2574 290.224 77.1778 AGB*
2577 303.008 20.8283 AGB*
2585 93.8668 33.3081 AGB*
2588 88.3172 20.8974 AGB*
2589 312.028 32.4222 AGB*
2591 290.546 27.787 AGB*
2593 86.1523 21.1814 AGB*
2595 295.997 48.3716 AGB*
2597 295.533 24.5006 AGB*
2599 261.281 -3.40447 AGB*
2600 291.548 14.1553 AGB*
2610 295.265 -11.7307 AGB*
2618 86.1578 -67.616 AGB*
2622 70.0114 50.4089 AGB*
2624 310.616 49.4013 AGB*
2631 89.2147 -68.4574 AGB*
2632 298.604 -11.8258 AGB*
